Sl Benfica,Academica De Coimbra,1936-04-19,3,1
FC Porto,Os Belenenses,1936-04-19,9,1
Sporting CP,Boavista Porto,1936-04-19,9,1
Boavista Porto,FC Porto,1936-04-23,0,3
Academica De Coimbra,Vitoria Setubal,1936-04-26,0,2
Os Belenenses,Carcavelinhos FC,1936-04-26,2,0
Sl Benfica,Sporting CP,1936-04-26,3,1
FC Porto,Boavista Porto,1936-04-26,4,0
Academica De Coimbra,Os Belenenses,1936-04-30,1,2
Boavista Porto,Sl Benfica,1936-05-03,2,2
Vitoria Setubal,Sporting CP,1936-05-03,3,2
Os Belenenses,Academica De Coimbra,1936-05-03,8,0
Carcavelinhos FC,FC Porto,1936-05-03,0,1
Sporting CP,Academica De Coimbra,1937-01-10,7,2
Vitoria Setubal,Sl Benfica,1937-01-10,1,2
Carcavelinhos FC,FC Porto,1937-01-17,0,0
Leixoes SC,Os Belenenses,1937-01-17,3,5
Academica De Coimbra,Leixoes SC,1937-01-24,4,2
Os Belenenses,Sporting CP,1937-01-24,1,1
Sl Benfica,Carcavelinhos FC,1937-01-24,5,1
FC Porto,Vitoria Setubal,1937-01-24,7,0
Sl Benfica,Leixoes SC,1937-01-31,10,2
FC Porto,Sporting CP,1937-01-31,2,2
Os Belenenses,Academica De Coimbra,1937-02-07,2,3
Vitoria Setubal,Carcavelinhos FC,1937-02-07,3,1
Leixoes SC,Vitoria Setubal,1937-02-14,5,1
Sporting CP,Sl Benfica,1937-02-14,1,4
Academica De Coimbra,FC Porto,1937-02-14,2,1
Carcavelinhos FC,Os Belenenses,1937-02-14,1,2
Vitoria Setubal,Sporting CP,1937-02-21,2,3
Leixoes SC,Carcavelinhos FC,1937-02-21,4,1
Os Belenenses,FC Porto,1937-02-21,3,0
Sl Benfica,Academica De Coimbra,1937-02-21,2,1
Academica De Coimbra,Vitoria Setubal,1937-02-28,2,0
Sl Benfica,Os Belenenses,1937-02-28,2,0
Carcavelinhos FC,Sporting CP,1937-02-28,1,2
Leixoes SC,FC Porto,1937-02-28,0,5
Carcavelinhos FC,Academica De Coimbra,1937-03-07,1,0
FC Porto,Sl Benfica,1937-03-07,2,1
Sporting CP,Leixoes SC,1937-03-07,4,0
Vitoria Setubal,Os Belenenses,1937-03-07,1,5
Sl Benfica,Vitoria Setubal,1937-03-14,8,1
Academica De Coimbra,Sporting CP,1937-03-14,1,2
Os Belenenses,Leixoes SC,1937-03-14,9,0
FC Porto,Carcavelinhos FC,1937-03-14,4,2
Vitoria Setubal,FC Porto,1937-03-21,3,0
Sporting CP,Os Belenenses,1937-03-21,2,3
Carcavelinhos FC,Sl Benfica,1937-03-21,1,3
Leixoes SC,Academica De Coimbra,1937-03-21,0,3
Academica De Coimbra,Os Belenenses,1937-04-04,3,5
Carcavelinhos FC,Vitoria Setubal,1937-04-04,1,0
Leixoes SC,Sl Benfica,1937-04-04,0,6
Sporting CP,FC Porto,1937-04-04,9,1
Os Belenenses,Carcavelinhos FC,1937-04-11,3,0
Sl Benfica,Sporting CP,1937-04-11,5,1
FC Porto,Academica De Coimbra,1937-04-11,2,0
Vitoria Setubal,Leixoes SC,1937-04-11,4,0
Academica De Coimbra,Sl Benfica,1937-04-18,1,3
Carcavelinhos FC,Leixoes SC,1937-04-18,4,0
FC Porto,Os Belenenses,1937-04-18,1,2
Sporting CP,Vitoria Setubal,1937-04-18,5,1
Sporting CP,Carcavelinhos FC,1937-04-25,8,0
Vitoria Setubal,Academica De Coimbra,1937-04-25,1,1
Os Belenenses,Sl Benfica,1937-04-25,1,0
FC Porto,Leixoes SC,1937-04-25,6,1
Academica De Coimbra,Carcavelinhos FC,1937-05-02,1,2
Os Belenenses,Vitoria Setubal,1937-05-02,5,0
Sl Benfica,FC Porto,1937-05-02,6,0
Leixoes SC,Sporting CP,1937-05-02,2,7
Academico do Porto,Sl Benfica,1938-01-16,0,4
Sporting CP,FC Barreirense,1938-01-16,7,2
Academica De Coimbra,Os Belenenses,1938-01-16,2,3
Carcavelinhos FC,FC Porto,1938-01-16,0,1
FC Barreirense,Academico do Porto,1938-01-23,1,1
Os Belenenses,Carcavelinhos FC,1938-01-23,4,0
Sl Benfica,Sporting CP,1938-01-23,3,2
FC Porto,Academica De Coimbra,1938-01-23,5,1
FC Porto,Sporting CP,1938-02-06,2,1
Academica De Coimbra,Carcavelinhos FC,1938-02-06,1,0
Os Belenenses,Academico do Porto,1938-02-06,1,0
Sl Benfica,FC Barreirense,1938-02-06,0,0
Sporting CP,Os Belenenses,1938-02-13,2,1
Academico do Porto,Academica De Coimbra,1938-02-13,1,5
FC Barreirense,FC Porto,1938-02-13,1,4
Carcavelinhos FC,Sl Benfica,1938-02-13,1,4
Os Belenenses,FC Barreirense,1938-02-20,2,3
Academica De Coimbra,Sporting CP,1938-02-20,0,4
