TSV Schwaben Augsburg,SSV Reutlingen,1955-10-16,3,1
TSV 1860 Muenchen,Spvgg Greuther Fuerth,1955-10-16,0,4
Stuttgarter Kickers,Viktoria Aschaffenburg,1955-10-16,3,1
VFR Mannheim,FSV Frankfurt,1955-10-16,2,1
Borussia Neunkirchen,Wormatia Worms,1955-10-16,1,1
1 FC Saarbruecken,Borussia Neunkirchen,1955-10-23,2,1
1 FC Kaiserslautern,Tus Koblenz,1955-10-23,3,1
Preussen Dellbrueck,Preussen Munster,1955-10-23,1,3
Alemannia Aachen,Bayer Leverkusen,1955-10-23,2,1
Hamborn 07,SV Sodingen,1955-10-23,0,1
Wuppertaler SV,1 FC Koeln,1955-10-23,0,2
Duisburger SV,Borussia Dortmund,1955-10-23,1,1
Schwarz Weiss Essen,FC Schalke 04,1955-10-23,1,2
Westfalia Herne,Fortuna Duesseldorf,1955-10-23,2,3
Bor Moenchengladbach,Rot Weiss Essen,1955-10-23,2,2
SG 99 Andernach,VFR Frankenthal,1955-10-23,1,1
Wormatia Worms,Eintracht Bad Kreuznach,1955-10-23,4,2
Phoenix Ludwigshafen,VFR Kaiserslautern,1955-10-23,2,0
Kickers Offenbach,1 FC Nuernberg,1955-10-23,4,2
Vfb Stuttgart,1 FC Schweinfurt 05,1955-10-23,3,0
Karlsruher SC,Eintracht Frankfurt,1955-10-23,3,1
FC Augsburg,Jahn Regensburg,1955-10-23,3,1
Viktoria Aschaffenburg,VFR Mannheim,1955-10-23,2,1
Eintracht Trier,Saar 05 Saarbruecken,1955-10-23,1,0
SSV Reutlingen,TSV 1860 Muenchen,1955-10-23,5,0
FSV Frankfurt,TSV Schwaben Augsburg,1955-10-23,1,1
FK Pirmasens,Tura Ludwigshafen,1955-10-23,5,1
FV Engers 07,1 Fsv Mainz 05,1955-10-23,2,3
Spvgg Greuther Fuerth,Stuttgarter Kickers,1955-10-23,1,0
VFR Kaiserslautern,Borussia Neunkirchen,1955-10-30,0,5
SG 99 Andernach,FV Engers 07,1955-10-30,1,4
Wormatia Worms,FK Pirmasens,1955-10-30,3,0
Bayer Leverkusen,Wuppertaler SV,1955-10-30,1,1
SV Sodingen,Schwarz Weiss Essen,1955-10-30,0,0
1 FC Koeln,Westfalia Herne,1955-10-30,4,2
Borussia Dortmund,Preussen Dellbrueck,1955-10-30,4,0
Rot Weiss Essen,Alemannia Aachen,1955-10-30,5,1
FC Schalke 04,Duisburger SV,1955-10-30,1,1
Tus Koblenz,Saar 05 Saarbruecken,1955-10-30,1,0
Fortuna Duesseldorf,Bor Moenchengladbach,1955-10-30,3,2
Preussen Munster,Hamborn 07,1955-10-30,1,0
1 Fsv Mainz 05,VFR Frankenthal,1955-10-30,0,1
Eintracht Trier,1 FC Kaiserslautern,1955-10-30,1,1
1 FC Saarbruecken,Phoenix Ludwigshafen,1955-10-30,5,0
TSV Schwaben Augsburg,Viktoria Aschaffenburg,1955-10-30,1,2
TSV 1860 Muenchen,FSV Frankfurt,1955-10-30,2,1
Stuttgarter Kickers,SSV Reutlingen,1955-10-30,1,1
VFR Mannheim,Spvgg Greuther Fuerth,1955-10-30,3,0
Eintracht Frankfurt,FC Augsburg,1955-10-30,2,2
1 FC Schweinfurt 05,Karlsruher SC,1955-10-30,1,0
1 FC Nuernberg,Vfb Stuttgart,1955-10-30,0,0
Jahn Regensburg,Kickers Offenbach,1955-10-30,3,2
Tura Ludwigshafen,Eintracht Bad Kreuznach,1955-10-30,0,2
FSV Frankfurt,Stuttgarter Kickers,1955-11-05,3,1
Schwarz Weiss Essen,Borussia Dortmund,1955-11-06,0,3
Hamborn 07,FC Schalke 04,1955-11-06,0,2
Wuppertaler SV,Fortuna Duesseldorf,1955-11-06,0,3
Bor Moenchengladbach,Bayer Leverkusen,1955-11-06,4,0
Duisburger SV,Preussen Munster,1955-11-06,1,0
Westfalia Herne,Rot Weiss Essen,1955-11-06,4,2
Alemannia Aachen,1 FC Koeln,1955-11-06,2,1
VFR Frankenthal,Tura Ludwigshafen,1955-11-06,2,1
FV Engers 07,Wormatia Worms,1955-11-06,2,2
Borussia Neunkirchen,Tus Koblenz,1955-11-06,1,0
1 FC Saarbruecken,1 FC Kaiserslautern,1955-11-06,1,6
Preussen Dellbrueck,SV Sodingen,1955-11-06,1,0
Saar 05 Saarbruecken,1 Fsv Mainz 05,1955-11-06,1,2
SG 99 Andernach,FK Pirmasens,1955-11-06,4,5
SSV Reutlingen,VFR Mannheim,1955-11-06,2,3
Spvgg Greuther Fuerth,TSV Schwaben Augsburg,1955-11-06,3,1
Kickers Offenbach,Eintracht Frankfurt,1955-11-06,4,0
Viktoria Aschaffenburg,TSV 1860 Muenchen,1955-11-06,5,5
Karlsruher SC,1 FC Nuernberg,1955-11-06,2,0
FC Augsburg,1 FC Schweinfurt 05,1955-11-06,3,0
Phoenix Ludwigshafen,Eintracht Trier,1955-11-06,2,0
Eintracht Bad Kreuznach,VFR Kaiserslautern,1955-11-06,0,3
Vfb Stuttgart,Jahn Regensburg,1955-11-06,2,0
Tura Ludwigshafen,Borussia Neunkirchen,1955-11-13,1,1
SV Sodingen,Duisburger SV,1955-11-13,2,1
Bayer Leverkusen,Westfalia Herne,1955-11-13,1,0
Borussia Dortmund,Hamborn 07,1955-11-13,1,0
Tus Koblenz,VFR Frankenthal,1955-11-13,3,1
VFR Kaiserslautern,Saar 05 Saarbruecken,1955-11-13,3,1
Preussen Munster,Schwarz Weiss Essen,1955-11-13,1,3
Eintracht Trier,FV Engers 07,1955-11-13,5,0
FK Pirmasens,1 FC Saarbruecken,1955-11-13,3,0
Wormatia Worms,Phoenix Ludwigshafen,1955-11-13,1,2
1 Fsv Mainz 05,Eintracht Bad Kreuznach,1955-11-13,4,0
VFR Mannheim,TSV Schwaben Augsburg,1955-11-13,4,2
1 FC Nuernberg,Jahn Regensburg,1955-11-13,1,1
1 FC Kaiserslautern,SG 99 Andernach,1955-11-13,4,0
VFR Mannheim,Karlsruher SC,1955-11-19,2,0
Stuttgarter Kickers,FC Augsburg,1955-11-19,1,0
SSV Reutlingen,Viktoria Aschaffenburg,1955-11-19,0,3
Eintracht Frankfurt,1 FC Schweinfurt 05,1955-11-19,3,2
Rot Weiss Essen,Wuppertaler SV,1955-11-19,0,2
FC Schalke 04,Preussen Dellbrueck,1955-11-19,3,2
1 FC Koeln,Bor Moenchengladbach,1955-11-19,1,0
Fortuna Duesseldorf,Alemannia Aachen,1955-11-20,3,3
Jahn Regensburg,Spvgg Greuther Fuerth,1955-11-20,2,1
TSV 1860 Muenchen,Vfb Stuttgart,1955-11-20,2,3
TSV Schwaben Augsburg,Kickers Offenbach,1955-11-20,1,1
1 FC Nuernberg,FSV Frankfurt,1955-11-20,1,1
Eintracht Bad Kreuznach,Tus Koblenz,1955-11-27,1,4
Alemannia Aachen,Wuppertaler SV,1955-11-27,2,1
FC Schalke 04,Borussia Dortmund,1955-11-27,1,3
Bayer Leverkusen,1 FC Koeln,1955-11-27,0,4
Fortuna Duesseldorf,Rot Weiss Essen,1955-11-27,2,0
Westfalia Herne,Bor Moenchengladbach,1955-11-27,3,3
Preussen Munster,SV Sodingen,1955-11-27,3,2
Preussen Dellbrueck,Hamborn 07,1955-11-27,4,1
1 FC Kaiserslautern,Wormatia Worms,1955-11-27,5,1
Saar 05 Saarbruecken,Tura Ludwigshafen,1955-11-27,4,2
Phoenix Ludwigshafen,SG 99 Andernach,1955-11-27,2,0
Schwarz Weiss Essen,Duisburger SV,1955-11-27,1,1
VFR Frankenthal,VFR Kaiserslautern,1955-11-27,1,1
FK Pirmasens,Eintracht Trier,1955-11-27,1,3
Karlsruher SC,Stuttgarter Kickers,1955-11-27,3,0
Kickers Offenbach,TSV 1860 Muenchen,1955-11-27,3,0
Vfb Stuttgart,TSV Schwaben Augsburg,1955-11-27,1,1
Viktoria Aschaffenburg,1 FC Nuernberg,1955-11-27,3,0
FC Augsburg,VFR Mannheim,1955-11-27,3,1
Spvgg Greuther Fuerth,Eintracht Frankfurt,1955-11-27,1,5
FSV Frankfurt,SSV Reutlingen,1955-11-27,6,2
1 FC Schweinfurt 05,Jahn Regensburg,1955-11-27,4,0
FV Engers 07,1 FC Saarbruecken,1955-11-27,5,2
Borussia Neunkirchen,1 Fsv Mainz 05,1955-11-27,2,1
Wormatia Worms,1 FC Saarbruecken,1955-12-04,2,2
Bor Moenchengladbach,Alemannia Aachen,1955-12-04,3,5
SV Sodingen,FC Schalke 04,1955-12-04,1,1
Rot Weiss Essen,Bayer Leverkusen,1955-12-04,2,0
Duisburger SV,Preussen Dellbrueck,1955-12-04,2,0
1 FC Koeln,Fortuna Duesseldorf,1955-12-04,5,1
Borussia Dortmund,Preussen Munster,1955-12-04,1,0
FK Pirmasens,Phoenix Ludwigshafen,1955-12-04,2,2
Eintracht Trier,SG 99 Andernach,1955-12-04,0,0
Hamborn 07,Schwarz Weiss Essen,1955-12-04,0,0
1 FC Kaiserslautern,FV Engers 07,1955-12-04,6,0
Wuppertaler SV,Westfalia Herne,1955-12-04,1,0
Eintracht Bad Kreuznach,Borussia Neunkirchen,1955-12-04,3,1
Tura Ludwigshafen,VFR Kaiserslautern,1955-12-04,1,0
Tus Koblenz,1 Fsv Mainz 05,1955-12-04,4,0
FC Augsburg,Karlsruher SC,1955-12-04,2,1
TSV 1860 Muenchen,TSV Schwaben Augsburg,1955-12-04,2,1
Stuttgarter Kickers,Kickers Offenbach,1955-12-04,2,0
VFR Mannheim,Vfb Stuttgart,1955-12-04,3,1
1 FC Nuernberg,1 FC Schweinfurt 05,1955-12-04,3,2
Eintracht Frankfurt,Jahn Regensburg,1955-12-04,2,1
SSV Reutlingen,Spvgg Greuther Fuerth,1955-12-04,6,2
Viktoria Aschaffenburg,FSV Frankfurt,1955-12-04,0,2
Saar 05 Saarbruecken,VFR Frankenthal,1955-12-04,5,1
Borussia Neunkirchen,Saar 05 Saarbruecken,1955-12-11,6,1
1 FC Saarbruecken,Eintracht Trier,1955-12-11,5,2
FV Engers 07,FK Pirmasens,1955-12-11,0,2
Bor Moenchengladbach,Wuppertaler SV,1955-12-11,4,2
Fortuna Duesseldorf,Bayer Leverkusen,1955-12-11,2,0
Preussen Dellbrueck,Schwarz Weiss Essen,1955-12-11,2,2
Rot Weiss Essen,1 FC Koeln,1955-12-11,3,2
Borussia Dortmund,SV Sodingen,1955-12-11,4,2
VFR Kaiserslautern,Tus Koblenz,1955-12-11,1,3
Westfalia Herne,Alemannia Aachen,1955-12-11,1,2
VFR Frankenthal,Eintracht Bad Kreuznach,1955-12-11,5,2
Vfb Stuttgart,Karlsruher SC,1955-12-11,0,0
SG 99 Andernach,Wormatia Worms,1955-12-11,1,0
Phoenix Ludwigshafen,1 FC Kaiserslautern,1955-12-11,1,2
1 FC Schweinfurt 05,FSV Frankfurt,1955-12-11,4,2
Kickers Offenbach,FC Augsburg,1955-12-11,3,1
Jahn Regensburg,SSV Reutlingen,1955-12-11,7,1
Eintracht Frankfurt,1 FC Nuernberg,1955-12-11,0,1
Spvgg Greuther Fuerth,Viktoria Aschaffenburg,1955-12-11,1,1
TSV Schwaben Augsburg,Stuttgarter Kickers,1955-12-11,1,2
TSV 1860 Muenchen,VFR Mannheim,1955-12-11,1,2
1 Fsv Mainz 05,Tura Ludwigshafen,1955-12-11,3,1
Tus Koblenz,Tura Ludwigshafen,1955-12-18,2,1
Duisburger SV,Hamborn 07,1955-12-18,2,0
FC Schalke 04,Preussen Munster,1955-12-18,4,1
Borussia Neunkirchen,VFR Frankenthal,1955-12-18,0,0
1 FC Saarbruecken,SG 99 Andernach,1955-12-18,4,1
Karlsruher SC,Kickers Offenbach,1955-12-18,2,1
SSV Reutlingen,Eintracht Frankfurt,1955-12-18,2,1
Viktoria Aschaffenburg,1 FC Schweinfurt 05,1955-12-18,1,1
Stuttgarter Kickers,TSV 1860 Muenchen,1955-12-18,1,0
FC Augsburg,Vfb Stuttgart,1955-12-18,2,2
FSV Frankfurt,Spvgg Greuther Fuerth,1955-12-25,0,1
Phoenix Ludwigshafen,FV Engers 07,1955-12-26,5,1
Wormatia Worms,Eintracht Trier,1955-12-26,3,2
Preussen Dellbrueck,Bor Moenchengladbach,1955-12-26,1,1
FK Pirmasens,1 FC Kaiserslautern,1955-12-26,1,1
VFR Kaiserslautern,1 Fsv Mainz 05,1955-12-26,3,1
Eintracht Bad Kreuznach,Saar 05 Saarbruecken,1955-12-26,1,0
Phoenix Ludwigshafen,Borussia Neunkirchen,1956-01-08,0,2
Rot Weiss Essen,Borussia Dortmund,1956-01-08,1,2
Bayer Leverkusen,Preussen Munster,1956-01-08,1,0
Westfalia Herne,Schwarz Weiss Essen,1956-01-08,2,2
Alemannia Aachen,Preussen Dellbrueck,1956-01-08,6,2
1 FC Koeln,SV Sodingen,1956-01-08,2,1
Fortuna Duesseldorf,FC Schalke 04,1956-01-08,1,1
Wuppertaler SV,Hamborn 07,1956-01-08,6,0
Bor Moenchengladbach,Duisburger SV,1956-01-08,2,1
Wormatia Worms,Tura Ludwigshafen,1956-01-08,3,0
FK Pirmasens,Eintracht Bad Kreuznach,1956-01-08,8,0
SG 99 Andernach,1 Fsv Mainz 05,1956-01-08,0,0
1 FC Kaiserslautern,Saar 05 Saarbruecken,1956-01-08,3,0
FV Engers 07,VFR Frankenthal,1956-01-08,2,5
Eintracht Trier,Tus Koblenz,1956-01-08,1,0
1 FC Saarbruecken,VFR Kaiserslautern,1956-01-08,3,2
VFR Mannheim,1 FC Nuernberg,1956-01-08,1,1
FSV Frankfurt,FC Augsburg,1956-01-08,2,1
Stuttgarter Kickers,1 FC Schweinfurt 05,1956-01-08,0,2
SSV Reutlingen,Karlsruher SC,1956-01-08,2,2
TSV 1860 Muenchen,Eintracht Frankfurt,1956-01-08,0,3
Spvgg Greuther Fuerth,Vfb Stuttgart,1956-01-08,1,2
TSV Schwaben Augsburg,Jahn Regensburg,1956-01-08,5,0
Viktoria Aschaffenburg,Kickers Offenbach,1956-01-08,3,1
Karlsruher SC,Spvgg Greuther Fuerth,1956-01-14,1,1
Eintracht Frankfurt,Stuttgarter Kickers,1956-01-14,4,2
Schwarz Weiss Essen,1 FC Koeln,1956-01-15,0,0
FC Schalke 04,Wuppertaler SV,1956-01-15,4,0
Hamborn 07,Alemannia Aachen,1956-01-15,3,3
Duisburger SV,Westfalia Herne,1956-01-15,3,1
Preussen Munster,Rot Weiss Essen,1956-01-15,0,2
SV Sodingen,Bayer Leverkusen,1956-01-15,2,0
Eintracht Bad Kreuznach,SG 99 Andernach,1956-01-15,2,1
1 Fsv Mainz 05,Eintracht Trier,1956-01-15,1,0
VFR Kaiserslautern,Wormatia Worms,1956-01-15,3,2
Saar 05 Saarbruecken,Phoenix Ludwigshafen,1956-01-15,1,2
Borussia Dortmund,Fortuna Duesseldorf,1956-01-15,2,2
Tus Koblenz,1 FC Saarbruecken,1956-01-15,3,1
Tura Ludwigshafen,FV Engers 07,1956-01-15,6,0
Borussia Neunkirchen,FK Pirmasens,1956-01-15,1,2
1 FC Nuernberg,TSV Schwaben Augsburg,1956-01-15,5,0
FC Augsburg,SSV Reutlingen,1956-01-15,4,1
Jahn Regensburg,TSV 1860 Muenchen,1956-01-15,0,0
Kickers Offenbach,FSV Frankfurt,1956-01-15,2,0
Vfb Stuttgart,Viktoria Aschaffenburg,1956-01-15,1,1
1 FC Schweinfurt 05,VFR Mannheim,1956-01-15,4,1
VFR Frankenthal,1 FC Kaiserslautern,1956-01-15,0,2
1 FC Kaiserslautern,Borussia Neunkirchen,1956-01-22,3,1
Rot Weiss Essen,FC Schalke 04,1956-01-22,2,1
Westfalia Herne,SV Sodingen,1956-01-22,1,1
Alemannia Aachen,Duisburger SV,1956-01-22,3,4
Wuppertaler SV,Preussen Dellbrueck,1956-01-22,3,2
Bayer Leverkusen,Borussia Dortmund,1956-01-22,1,2
1 FC Koeln,Preussen Munster,1956-01-22,3,3
Fortuna Duesseldorf,Hamborn 07,1956-01-22,3,3
Wormatia Worms,VFR Frankenthal,1956-01-22,2,4
Bor Moenchengladbach,Schwarz Weiss Essen,1956-01-22,1,4
1 FC Saarbruecken,Tura Ludwigshafen,1956-01-22,8,2
SG 99 Andernach,Tus Koblenz,1956-01-22,1,3
SSV Reutlingen,Kickers Offenbach,1956-01-22,1,1
Phoenix Ludwigshafen,Eintracht Bad Kreuznach,1956-01-22,3,1
FSV Frankfurt,Vfb Stuttgart,1956-01-22,0,2
Viktoria Aschaffenburg,Karlsruher SC,1956-01-22,2,2
Stuttgarter Kickers,Jahn Regensburg,1956-01-22,3,0
VFR Mannheim,Eintracht Frankfurt,1956-01-22,1,0
Spvgg Greuther Fuerth,FC Augsburg,1956-01-22,3,3
TSV 1860 Muenchen,1 FC Nuernberg,1956-01-22,0,1
FV Engers 07,Saar 05 Saarbruecken,1956-01-22,4,3
FK Pirmasens,1 Fsv Mainz 05,1956-01-22,2,0
Eintracht Trier,VFR Kaiserslautern,1956-01-22,4,2
TSV Schwaben Augsburg,1 FC Schweinfurt 05,1956-01-22,4,1
Preussen Munster,Fortuna Duesseldorf,1956-01-29,2,1
VFR Kaiserslautern,FV Engers 07,1956-01-29,3,1
Saar 05 Saarbruecken,FK Pirmasens,1956-01-29,0,2
Borussia Dortmund,Wuppertaler SV,1956-01-29,9,1
Duisburger SV,1 FC Koeln,1956-01-29,0,2
1 Fsv Mainz 05,1 FC Saarbruecken,1956-01-29,1,10
FC Schalke 04,Alemannia Aachen,1956-01-29,2,2
Preussen Dellbrueck,Westfalia Herne,1956-01-29,2,2
SV Sodingen,Rot Weiss Essen,1956-01-29,1,1
Hamborn 07,Bor Moenchengladbach,1956-01-29,2,3
Schwarz Weiss Essen,Bayer Leverkusen,1956-01-29,2,0
VFR Frankenthal,Phoenix Ludwigshafen,1956-01-29,1,0
Jahn Regensburg,VFR Mannheim,1956-01-29,0,0
Tus Koblenz,Wormatia Worms,1956-01-29,2,0
Borussia Neunkirchen,SG 99 Andernach,1956-01-29,4,1
Eintracht Bad Kreuznach,Eintracht Trier,1956-01-29,1,0
Kickers Offenbach,Spvgg Greuther Fuerth,1956-01-29,2,3
Vfb Stuttgart,SSV Reutlingen,1956-01-29,1,0
Karlsruher SC,FSV Frankfurt,1956-01-29,5,0
FC Augsburg,Viktoria Aschaffenburg,1956-01-29,2,2
Eintracht Frankfurt,TSV Schwaben Augsburg,1956-01-29,3,1
1 FC Schweinfurt 05,TSV 1860 Muenchen,1956-01-29,6,2
1 FC Nuernberg,Stuttgarter Kickers,1956-01-29,2,0
Tura Ludwigshafen,1 FC Kaiserslautern,1956-01-29,0,4
Wormatia Worms,Saar 05 Saarbruecken,1956-02-05,2,4
FK Pirmasens,Tus Koblenz,1956-02-05,2,1
Westfalia Herne,Preussen Munster,1956-02-05,3,0
1 FC Koeln,Borussia Dortmund,1956-02-05,3,1
FV Engers 07,Borussia Neunkirchen,1956-02-05,7,1
Bayer Leverkusen,FC Schalke 04,1956-02-05,0,2
Alemannia Aachen,Schwarz Weiss Essen,1956-02-05,2,0
Bor Moenchengladbach,SV Sodingen,1956-02-05,1,2
Rot Weiss Essen,Hamborn 07,1956-02-05,1,0
Wuppertaler SV,Duisburger SV,1956-02-05,0,3
SG 99 Andernach,VFR Kaiserslautern,1956-02-05,3,2
Fortuna Duesseldorf,Preussen Dellbrueck,1956-02-05,2,2
Eintracht Trier,Tura Ludwigshafen,1956-02-05,2,0
Phoenix Ludwigshafen,1 Fsv Mainz 05,1956-02-05,2,6
Viktoria Aschaffenburg,Eintracht Frankfurt,1956-02-05,3,3
SSV Reutlingen,1 FC Nuernberg,1956-02-05,2,1
Vfb Stuttgart,Kickers Offenbach,1956-02-05,2,4
TSV Schwaben Augsburg,Karlsruher SC,1956-02-05,0,3
Spvgg Greuther Fuerth,1 FC Schweinfurt 05,1956-02-05,1,1
TSV 1860 Muenchen,FC Augsburg,1956-02-05,4,1
FSV Frankfurt,Jahn Regensburg,1956-02-05,1,0
1 FC Saarbruecken,VFR Frankenthal,1956-02-05,2,0
1 FC Kaiserslautern,Eintracht Bad Kreuznach,1956-02-05,10,1
VFR Mannheim,Stuttgarter Kickers,1956-02-05,2,0
Schwarz Weiss Essen,Rot Weiss Essen,1956-02-12,1,2
SV Sodingen,Fortuna Duesseldorf,1956-02-12,1,1
Borussia Dortmund,Alemannia Aachen,1956-02-12,5,1
FC Schalke 04,Bor Moenchengladbach,1956-02-12,1,2
VFR Kaiserslautern,1 FC Kaiserslautern,1956-02-12,2,5
Saar 05 Saarbruecken,SG 99 Andernach,1956-02-12,5,2
Tus Koblenz,FV Engers 07,1956-02-12,9,0
Eintracht Bad Kreuznach,1 FC Saarbruecken,1956-02-12,1,0
Borussia Neunkirchen,Eintracht Trier,1956-02-12,1,1
VFR Frankenthal,FK Pirmasens,1956-02-12,0,0
Kickers Offenbach,VFR Mannheim,1956-02-18,2,6
1 FC Saarbruecken,Saar 05 Saarbruecken,1956-02-19,1,3
Westfalia Herne,Borussia Dortmund,1956-02-19,0,0
Fortuna Duesseldorf,Duisburger SV,1956-02-19,2,2
1 FC Koeln,FC Schalke 04,1956-02-19,3,2
1 FC Kaiserslautern,1 Fsv Mainz 05,1956-02-19,5,1
SG 99 Andernach,Tura Ludwigshafen,1956-02-19,2,0
Phoenix Ludwigshafen,Tus Koblenz,1956-02-19,2,0
Eintracht Trier,VFR Frankenthal,1956-02-19,2,1
1 FC Schweinfurt 05,SSV Reutlingen,1956-02-19,3,1
FK Pirmasens,VFR Kaiserslautern,1956-02-19,4,1
FC Augsburg,TSV Schwaben Augsburg,1956-02-19,2,3
Karlsruher SC,TSV 1860 Muenchen,1956-02-19,8,3
Stuttgarter Kickers,Vfb Stuttgart,1956-02-19,0,0
1 FC Nuernberg,Spvgg Greuther Fuerth,1956-02-19,2,1
Eintracht Frankfurt,FSV Frankfurt,1956-02-19,1,1
Jahn Regensburg,Viktoria Aschaffenburg,1956-02-19,1,1
Wormatia Worms,Borussia Neunkirchen,1956-02-19,2,2
Eintracht Bad Kreuznach,Wormatia Worms,1956-02-26,3,1
FC Schalke 04,Westfalia Herne,1956-02-26,7,2
Schwarz Weiss Essen,Fortuna Duesseldorf,1956-02-26,1,0
SV Sodingen,Wuppertaler SV,1956-02-26,2,0
Borussia Dortmund,Bor Moenchengladbach,1956-02-26,5,2
Duisburger SV,Rot Weiss Essen,1956-02-26,2,2
Preussen Dellbrueck,Bayer Leverkusen,1956-02-26,1,0
Hamborn 07,1 FC Koeln,1956-02-26,4,2
Tura Ludwigshafen,FK Pirmasens,1956-02-26,1,2
Preussen Munster,Alemannia Aachen,1956-02-26,3,4
Tus Koblenz,1 FC Kaiserslautern,1956-02-26,5,3
VFR Kaiserslautern,Phoenix Ludwigshafen,1956-02-26,0,2
1 Fsv Mainz 05,FV Engers 07,1956-02-26,2,0
FSV Frankfurt,VFR Mannheim,1956-02-26,2,1
Viktoria Aschaffenburg,Stuttgarter Kickers,1956-02-26,0,1
SSV Reutlingen,TSV Schwaben Augsburg,1956-02-26,3,0
Kickers Offenbach,1 FC Schweinfurt 05,1956-02-26,3,1
Vfb Stuttgart,Eintracht Frankfurt,1956-02-26,3,0
Spvgg Greuther Fuerth,TSV 1860 Muenchen,1956-02-26,3,2
FC Augsburg,1 FC Nuernberg,1956-02-26,0,0
Borussia Neunkirchen,1 FC Saarbruecken,1956-02-26,1,1
Saar 05 Saarbruecken,Eintracht Trier,1956-02-26,5,0
VFR Frankenthal,SG 99 Andernach,1956-02-26,2,1
Karlsruher SC,Jahn Regensburg,1956-02-26,0,1
1 FC Kaiserslautern,Eintracht Trier,1956-03-04,2,0
Preussen Munster,Preussen Dellbrueck,1956-03-04,2,1
FC Schalke 04,Schwarz Weiss Essen,1956-03-04,5,1
FK Pirmasens,Wormatia Worms,1956-03-04,2,2
VFR Frankenthal,1 Fsv Mainz 05,1956-03-04,4,0
Eintracht Bad Kreuznach,Tura Ludwigshafen,1956-03-04,2,1
Borussia Neunkirchen,VFR Kaiserslautern,1956-03-04,5,3
Phoenix Ludwigshafen,1 FC Saarbruecken,1956-03-04,3,4
FV Engers 07,SG 99 Andernach,1956-03-04,4,1
TSV Schwaben Augsburg,FSV Frankfurt,1956-03-04,1,0
TSV 1860 Muenchen,SSV Reutlingen,1956-03-04,7,2
Stuttgarter Kickers,Spvgg Greuther Fuerth,1956-03-04,1,0
VFR Mannheim,Viktoria Aschaffenburg,1956-03-04,1,2
Eintracht Frankfurt,Karlsruher SC,1956-03-04,2,3
1 FC Nuernberg,Kickers Offenbach,1956-03-04,1,1
Saar 05 Saarbruecken,Tus Koblenz,1956-03-04,2,1
Tus Koblenz,Borussia Neunkirchen,1956-03-11,5,1
SG 99 Andernach,1 FC Kaiserslautern,1956-03-11,1,4
1 FC Saarbruecken,FK Pirmasens,1956-03-11,2,0
1 Fsv Mainz 05,Saar 05 Saarbruecken,1956-03-11,0,2
Preussen Munster,Wuppertaler SV,1956-03-11,0,1
Preussen Dellbrueck,1 FC Koeln,1956-03-11,1,1
Duisburger SV,Bayer Leverkusen,1956-03-11,4,1
Hamborn 07,Westfalia Herne,1956-03-11,1,0
Wormatia Worms,FV Engers 07,1956-03-11,3,1
Tura Ludwigshafen,VFR Frankenthal,1956-03-11,0,2
Vfb Stuttgart,1 FC Nuernberg,1956-03-11,5,0
Eintracht Trier,Phoenix Ludwigshafen,1956-03-11,1,1
Viktoria Aschaffenburg,TSV Schwaben Augsburg,1956-03-11,3,2
FSV Frankfurt,TSV 1860 Muenchen,1956-03-11,6,0
SSV Reutlingen,Stuttgarter Kickers,1956-03-11,1,0
Spvgg Greuther Fuerth,VFR Mannheim,1956-03-11,3,2
FC Augsburg,Eintracht Frankfurt,1956-03-11,4,2
Karlsruher SC,1 FC Schweinfurt 05,1956-03-11,1,1
Kickers Offenbach,Jahn Regensburg,1956-03-11,5,2
VFR Kaiserslautern,Eintracht Bad Kreuznach,1956-03-11,2,3
VFR Frankenthal,Tus Koblenz,1956-03-18,0,1
Saar 05 Saarbruecken,VFR Kaiserslautern,1956-03-18,2,1
Westfalia Herne,1 FC Koeln,1956-03-18,3,1
Wuppertaler SV,Bayer Leverkusen,1956-03-18,3,4
Duisburger SV,FC Schalke 04,1956-03-18,0,1
Bor Moenchengladbach,Fortuna Duesseldorf,1956-03-18,4,1
Preussen Dellbrueck,Borussia Dortmund,1956-03-18,1,5
Schwarz Weiss Essen,SV Sodingen,1956-03-18,1,0
Alemannia Aachen,Rot Weiss Essen,1956-03-18,2,0
FK Pirmasens,SG 99 Andernach,1956-03-18,2,0
Hamborn 07,Preussen Munster,1956-03-18,3,4
Eintracht Bad Kreuznach,1 Fsv Mainz 05,1956-03-18,3,3
1 FC Kaiserslautern,1 FC Saarbruecken,1956-03-18,6,3
TSV 1860 Muenchen,Viktoria Aschaffenburg,1956-03-18,1,0
Stuttgarter Kickers,FSV Frankfurt,1956-03-18,0,1
VFR Mannheim,SSV Reutlingen,1956-03-18,9,1
TSV Schwaben Augsburg,Spvgg Greuther Fuerth,1956-03-18,2,0
Eintracht Frankfurt,Kickers Offenbach,1956-03-18,1,0
Borussia Neunkirchen,Tura Ludwigshafen,1956-03-18,5,0
1 FC Nuernberg,Karlsruher SC,1956-03-18,1,2
1 FC Schweinfurt 05,FC Augsburg,1956-03-18,1,0
Phoenix Ludwigshafen,Wormatia Worms,1956-03-18,2,1
FV Engers 07,Eintracht Trier,1956-03-18,4,1
Jahn Regensburg,Vfb Stuttgart,1956-03-18,1,1
Tura Ludwigshafen,Phoenix Ludwigshafen,1956-03-21,2,1
FV Engers 07,Eintracht Bad Kreuznach,1956-03-21,0,1
Kickers Offenbach,TSV Schwaben Augsburg,1956-03-24,7,1
